software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1902;screenHeight 973;centerX 951;centerY 486;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 545;cornerY 80;externalRadius 406;internalRadius 326;borderRadius 1;cursorRadius 16;indexOfDifficulty 48.86179212285402;taskRadius 365.5;taskTolerance 47
2025-11-24 02:22:12.357 +0100

timestamp,mouseX,mouseY,mouseInTarget
1763947467579,600,625,1
1763947467590,599,618,1
1763947467594,599,610,1
1763947467607,598,605,1
1763947467611,598,598,1
1763947467624,598,592,1
1763947467625,598,587,1
1763947467639,598,580,1
1763947467641,598,575,1
1763947467655,598,569,1
1763947467660,598,565,1
1763947467672,598,557,1
1763947467674,597,552,1
1763947467686,597,545,1
1763947467690,596,539,1
1763947467705,595,530,1
1763947467707,595,524,1
1763947467719,594,519,1
1763947467722,593,513,1
1763947467733,592,506,1
1763947467739,589,498,1
1763947467750,587,491,1
1763947467754,585,481,1
1763947467766,583,476,1
1763947467771,580,466,1
1763947467782,577,458,1
1763947467786,574,448,1
1763947467799,573,442,1
1763947467803,572,435,1
1763947467815,572,429,1
1763947467818,572,423,1
1763947467831,572,417,1
1763947467835,572,411,1
1763947467848,572,404,1
1763947467851,572,399,1
1763947467863,572,394,0
1763947467867,572,389,0
1763947467878,573,382,0
1763947467883,574,377,0
1763947467895,578,371,0
1763947467898,579,366,0
1763947467912,582,359,0
1763947467915,584,355,0
1763947467928,586,350,0
1763947467931,589,345,1
1763947467947,595,337,1
1763947467959,600,332,1
1763947467963,606,327,1
1763947467974,614,321,1
1763947467979,623,314,1
1763947467990,629,309,1
1763947467990,632,306,1
1763947468009,636,302,1
1763947468009,638,300,1
1763947468023,643,297,1
1763947468025,645,293,1
1763947468040,649,288,1
1763947468043,653,286,1
1763947468055,656,283,1
1763947468059,659,280,1
1763947468071,661,277,1
1763947468073,662,277,1
1763947468085,662,276,1
1763947468091,664,275,1
1763947468103,666,274,1
1763947468106,668,271,1
1763947468119,671,269,1
1763947468122,674,266,1
1763947468135,677,263,1
1763947468138,681,259,1
1763947468152,684,257,1
1763947468155,688,254,1
1763947468167,693,250,1
1763947468170,695,249,1
1763947468183,697,246,1
1763947468187,701,243,1
1763947468197,703,241,1
1763947468203,705,239,1
1763947468216,708,237,1
1763947468218,710,235,1
1763947468230,718,227,1
1763947468234,723,222,1
1763947468247,726,219,1
1763947468251,729,215,1
1763947468263,734,210,1
1763947468267,739,207,1
1763947468280,742,202,1
1763947468283,747,198,1
1763947468295,752,193,1
1763947468298,757,189,1
1763947468311,764,185,1
1763947468315,772,180,1
1763947468327,779,176,1
1763947468330,786,172,1
1763947468342,792,169,1
1763947468346,799,164,1
1763947468359,808,160,1
1763947468363,815,157,1
1763947468373,822,153,1
1763947468379,828,150,1
1763947468391,833,146,1
1763947468394,839,142,1
1763947468406,845,139,1
1763947468411,848,137,1
1763947468425,854,134,1
1763947468425,860,130,1
1763947468439,865,127,1
1763947468443,874,124,1
1763947468455,880,121,1
1763947468458,889,119,1
1763947468473,896,117,1
1763947468473,904,113,1
1763947468485,912,112,1
1763947468490,918,111,1
1763947468502,922,111,1
1763947468502,925,110,1
1763947468521,928,108,1
1763947468522,932,106,1
1763947468535,935,106,1
1763947468538,938,105,1
1763947468551,942,103,1
1763947468555,947,102,1
1763947468568,951,101,1
1763947468571,956,101,1
1763947468584,960,100,1
1763947468587,961,100,1
1763947468599,963,99,1
1763947468603,967,99,1
1763947468615,970,99,1
1763947468618,972,99,1
1763947468631,976,99,1
1763947468635,979,99,1
1763947468648,983,99,1
1763947468651,986,99,1
1763947468662,989,99,1
1763947468667,991,100,1
1763947468681,994,101,1
1763947468682,996,102,1
1763947468695,1007,105,1
1763947468698,1013,107,1
1763947468710,1016,108,1
1763947468715,1020,111,1
1763947468725,1024,112,1
1763947468731,1027,114,1
1763947468740,1030,116,1
1763947468746,1032,118,1
1763947468759,1035,119,1
1763947468763,1036,121,1
1763947468771,1038,121,1
1763947468778,1040,123,1
1763947468791,1043,123,1
1763947468791,1046,124,1
1763947468806,1048,126,1
1763947468811,1053,128,1
1763947468822,1057,131,1
1763947468826,1063,134,1
1763947468839,1068,136,1
1763947468841,1071,138,1
1763947468856,1073,139,1
1763947468859,1075,140,1
1763947468872,1080,142,1
1763947468872,1083,144,1
1763947468888,1088,147,1
1763947468889,1092,150,1
1763947468904,1095,151,1
1763947468906,1099,153,1
1763947468919,1102,154,1
1763947468922,1106,156,1
1763947468937,1113,159,1
1763947468939,1117,161,1
1763947468952,1146,174,1
1763947468955,1152,178,1
1763947468961,1158,182,1
1763947468971,1162,186,1
1763947468983,1167,189,1
1763947468987,1172,193,1
1763947469001,1174,194,1
1763947469003,1177,197,1
1763947469015,1179,198,1
1763947469018,1181,200,1
1763947469031,1182,201,1
1763947469035,1184,202,1
1763947469048,1185,203,1
1763947469050,1186,204,1
1763947469063,1188,205,1
1763947469067,1190,207,1
1763947469080,1194,210,1
1763947469084,1200,213,1
1763947469096,1206,218,1
1763947469100,1212,222,1
1763947469111,1220,228,1
1763947469114,1226,233,1
1763947469125,1232,238,1
1763947469131,1238,242,1
1763947469144,1242,244,1
1763947469147,1246,248,1
1763947469159,1250,252,1
1763947469163,1252,254,1
1763947469172,1255,257,1
1763947469178,1257,260,1
1763947469189,1259,262,1
1763947469195,1259,264,1
1763947469206,1259,267,1
1763947469210,1261,270,1
1763947469225,1262,273,1
1763947469225,1262,276,1
1763947469244,1262,278,1
1763947469255,1262,281,1
1763947469259,1264,285,1
1763947469272,1264,288,1
1763947469275,1264,290,1
1763947469288,1267,298,1
1763947469291,1269,302,1
1763947469305,1269,305,1
1763947469305,1269,307,1
1763947469321,1269,309,1
1763947469322,1269,313,1
1763947469336,1269,316,1
1763947469339,1269,320,1
1763947469352,1269,324,1
1763947469354,1269,330,1
1763947469365,1269,332,1
1763947469371,1269,336,1
1763947469383,1269,340,1
1763947469387,1268,345,1
1763947469400,1267,350,1
1763947469403,1265,357,0
1763947469415,1264,362,0
1763947469418,1263,367,0
1763947469432,1263,373,0
1763947469435,1263,378,0
1763947469448,1263,382,0
1763947469451,1263,388,0
1763947469463,1263,392,0
1763947469466,1263,397,0
1763947469480,1263,403,0
1763947469481,1263,408,0
1763947469495,1263,412,0
1763947469498,1263,417,0
1763947469512,1263,420,0
1763947469515,1263,423,0
1763947469527,1265,426,0
1763947469531,1268,432,0
1763947469544,1269,435,0
1763947469546,1271,440,0
1763947469560,1274,445,0
1763947469563,1275,449,0
1763947469571,1277,453,0
1763947469580,1280,458,0
1763947469589,1282,461,0
1763947469595,1283,465,0
